55.0835173,38.7494261,55.0836509,38.7492869,55.0838204,38.7489789,55.0838957,38.7488318,55.0838814,38.7487098,55.0837035,38.7484796,55.0835067,38.7483076,55.0833527,38.7482105,55.0830272,38.7480635,55.0827799,38.7479584,55.0825509,38.747861,55.0821254,38.7475864,55.081738,38.7473035,55.0815458,38.7471842,55.0813841,38.7473768,55.0811918,38.7476058,55.0810572,38.7477983,55.0807507,38.748237,55.0807266,38.7482715,55.0804709,38.7486237,55.0801788,38.749026,55.0801487,38.7490675,55.0798511,38.7494793,55.0795425,38.7499062,55.079515,38.7499441,55.0792285,38.750335,55.0791816,38.750399,55.0789294,38.7507467,55.0786199,38.7511733,55.0783182,38.751589,55.0782559,38.751675,55.0780097,38.7519973,55.0777447,38.7523442
55.0836509,38.7492869,55.0838204,38.7489789,55.0838957,38.7488318,55.0838814,38.7487098,55.0837035,38.7484796,55.0835067,38.7483076,55.0833527,38.7482105,55.0830272,38.7480635,55.0827799,38.7479584,55.0825509,38.747861,55.0821254,38.7475864,55.081738,38.7473035,55.0815458,38.7471842,55.0813841,38.7473768,55.0811918,38.7476058,55.0810572,38.7477983,55.0807507,38.748237,55.0807266,38.7482715,55.0804709,38.7486237,55.0801788,38.749026,55.0801487,38.7490675,55.0798511,38.7494793,55.0795425,38.7499062,55.079515,38.7499441,55.0792285,38.750335,55.0791816,38.750399,55.0789294,38.7507467,55.0786199,38.7511733,55.0783182,38.751589,55.0782559,38.751675,55.0780097,38.7519973,55.0777447,38.7523442,55.0776955,38.7524087
55.0901935,38.7561519,55.0904466,38.7563414,55.0908333,38.7566886,55.0911054,38.756926,55.0913493,38.7571589,55.091818,38.7576063,55.09207,38.7578482,55.0926273,38.7583352,55.0928657,38.7585454,55.0933164,38.7590778,55.0933867,38.75909,55.0936415,38.7594856,55.0936738,38.7595964,55.0937365,38.7597073,55.0938567,38.7599197,55.0943258,38.760655,55.0945101,38.7609524,55.0951096,38.7618838,55.0951588,38.7619633,55.0952914,38.7621749,55.0953347,38.762242,55.0954478,38.7624263,55.0954707,38.7625087,55.0954918,38.7625651,55.095547,38.7626562,55.0955672,38.7626895,55.0956232,38.7627819,55.0956374,38.7629257,55.0959511,38.7634565,55.0960346,38.7635953,55.0962186,38.7639013,55.0962699,38.7638991,55.0963262,38.7639927
55.0884309,38.7619015,55.0885204,38.76195,55.0885829,38.7619763,55.0887504,38.7620466,55.0890777,38.7621841,55.0893954,38.7623361,55.0896996,38.7624817,55.0898775,38.7625818,55.0902115,38.7627667,55.0906485,38.7629571,55.0909312,38.7631681,55.091019,38.7632337,55.0914321,38.7636899,55.0921989,38.76497,55.0923,38.7651388,55.0926487,38.7656452,55.092791,38.7658519,55.0928225,38.7658776,55.0928614,38.76588,55.0929096,38.7658542,55.0929559,38.7657401,55.0930062,38.765641,55.0932859,38.7650895,55.0933365,38.7650605,55.0933713,38.7650171,55.0933808,38.7649955,55.093407,38.7649359,55.0934272,38.7648353,55.0936963,38.7643636,55.0937786,38.764209,55.0938302,38.7641122,55.0942315,38.7633593,55.0944439,38.7629607
55.0885204,38.76195,55.0885829,38.7619763,55.0887504,38.7620466,55.0890777,38.7621841,55.0893954,38.7623361,55.0896996,38.7624817,55.0898775,38.7625818,55.0902115,38.7627667,55.0906485,38.7629571,55.0909312,38.7631681,55.091019,38.7632337,55.0914321,38.7636899,55.0921989,38.76497,55.0923,38.7651388,55.0926487,38.7656452,55.092791,38.7658519,55.0928225,38.7658776,55.0928614,38.76588,55.0929096,38.7658542,55.0929559,38.7657401,55.0930062,38.765641,55.0932859,38.7650895,55.0933365,38.7650605,55.0933713,38.7650171,55.0933808,38.7649955,55.093407,38.7649359,55.0934272,38.7648353,55.0936963,38.7643636,55.0937786,38.764209,55.0938302,38.7641122,55.0942315,38.7633593,55.0944439,38.7629607,55.0945344,38.762791
55.0885829,38.7619763,55.0887504,38.7620466,55.0890777,38.7621841,55.0893954,38.7623361,55.0896996,38.7624817,55.0898775,38.7625818,55.0902115,38.7627667,55.0906485,38.7629571,55.0909312,38.7631681,55.091019,38.7632337,55.0914321,38.7636899,55.0921989,38.76497,55.0923,38.7651388,55.0926487,38.7656452,55.092791,38.7658519,55.0928225,38.7658776,55.0928614,38.76588,55.0929096,38.7658542,55.0929559,38.7657401,55.0930062,38.765641,55.0932859,38.7650895,55.0933365,38.7650605,55.0933713,38.7650171,55.0933808,38.7649955,55.093407,38.7649359,55.0934272,38.7648353,55.0936963,38.7643636,55.0937786,38.764209,55.0938302,38.7641122,55.0942315,38.7633593,55.0944439,38.7629607,55.0945344,38.762791,55.0946784,38.7625208
55.0887504,38.7620466,55.0890777,38.7621841,55.0893954,38.7623361,55.0896996,38.7624817,55.0898775,38.7625818,55.0902115,38.7627667,55.0906485,38.7629571,55.0909312,38.7631681,55.091019,38.7632337,55.0914321,38.7636899,55.0921989,38.76497,55.0923,38.7651388,55.0926487,38.7656452,55.092791,38.7658519,55.0928225,38.7658776,55.0928614,38.76588,55.0929096,38.7658542,55.0929559,38.7657401,55.0930062,38.765641,55.0932859,38.7650895,55.0933365,38.7650605,55.0933713,38.7650171,55.0933808,38.7649955,55.093407,38.7649359,55.0934272,38.7648353,55.0936963,38.7643636,55.0937786,38.764209,55.0938302,38.7641122,55.0942315,38.7633593,55.0944439,38.7629607,55.0945344,38.762791,55.0946784,38.7625208,55.0948464,38.7621615
55.1002381,38.7263484,55.1001302,38.7263939,55.0999021,38.7264758,55.0997098,38.7265663,55.099118,38.7268529,55.0988234,38.727008,55.0986742,38.7270834,55.0986064,38.7271546,55.0984744,38.7275317,55.0982316,38.7281053,55.0980519,38.7286545,55.0980357,38.728865,55.0980699,38.7291479,55.0980279,38.729507,55.0978413,38.7296299,55.0977791,38.7299372,55.0976871,38.7306226,55.0976844,38.7310764,55.0977385,38.7314593,55.0978278,38.7318658,55.0979197,38.732225,55.0980252,38.7327781,55.0980901,38.7329766,55.0982118,38.7330995,55.0982849,38.7334588,55.0983362,38.7336762,55.0984377,38.7339196,55.0985134,38.7340756,55.0986581,38.7343569,55.0988298,38.7346878,55.0989637,38.734917,55.0990814,38.7351108,55.0992017,38.7351274
55.1001302,38.7263939,55.0999021,38.7264758,55.0997098,38.7265663,55.099118,38.7268529,55.0988234,38.727008,55.0986742,38.7270834,55.0986064,38.7271546,55.0984744,38.7275317,55.0982316,38.7281053,55.0980519,38.7286545,55.0980357,38.728865,55.0980699,38.7291479,55.0980279,38.729507,55.0978413,38.7296299,55.0977791,38.7299372,55.0976871,38.7306226,55.0976844,38.7310764,55.0977385,38.7314593,55.0978278,38.7318658,55.0979197,38.732225,55.0980252,38.7327781,55.0980901,38.7329766,55.0982118,38.7330995,55.0982849,38.7334588,55.0983362,38.7336762,55.0984377,38.7339196,55.0985134,38.7340756,55.0986581,38.7343569,55.0988298,38.7346878,55.0989637,38.734917,55.0990814,38.7351108,55.0992017,38.7351274,55.0992774,38.7350966
55.0999021,38.7264758,55.0997098,38.7265663,55.099118,38.7268529,55.0988234,38.727008,55.0986742,38.7270834,55.0986064,38.7271546,55.0984744,38.7275317,55.0982316,38.7281053,55.0980519,38.7286545,55.0980357,38.728865,55.0980699,38.7291479,55.0980279,38.729507,55.0978413,38.7296299,55.0977791,38.7299372,55.0976871,38.7306226,55.0976844,38.7310764,55.0977385,38.7314593,55.0978278,38.7318658,55.0979197,38.732225,55.0980252,38.7327781,55.0980901,38.7329766,55.0982118,38.7330995,55.0982849,38.7334588,55.0983362,38.7336762,55.0984377,38.7339196,55.0985134,38.7340756,55.0986581,38.7343569,55.0988298,38.7346878,55.0989637,38.734917,55.0990814,38.7351108,55.0992017,38.7351274,55.0992774,38.7350966,55.0994488,38.734985
