55.0957222,38.7480079,55.0964186,38.7489341,55.0967216,38.7494215,55.0968788,38.7496742,55.0972381,38.750226,55.0974221,38.7504556,55.0975645,38.7506181,55.0977833,38.7508045,55.0978417,38.7508543
55.0964186,38.7489341,55.0967216,38.7494215,55.0968788,38.7496742,55.0972381,38.750226,55.0974221,38.7504556,55.0975645,38.7506181,55.0977833,38.7508045,55.0978417,38.7508543,55.09791,38.7509136
55.0967216,38.7494215,55.0968788,38.7496742,55.0972381,38.750226,55.0974221,38.7504556,55.0975645,38.7506181,55.0977833,38.7508045,55.0978417,38.7508543,55.09791,38.7509136,55.0979633,38.7509231
55.0940753,38.7685725,55.0938441,38.7684623,55.0930602,38.7680888,55.0928506,38.767989,55.0928275,38.7679775,55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892
55.0938441,38.7684623,55.0930602,38.7680888,55.0928506,38.767989,55.0928275,38.7679775,55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892,55.0921517,38.767656
55.0930602,38.7680888,55.0928506,38.767989,55.0928275,38.7679775,55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892,55.0921517,38.767656,55.0920403,38.7676036
55.0928506,38.767989,55.0928275,38.7679775,55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892,55.0921517,38.767656,55.0920403,38.7676036,55.0919122,38.7675419
55.0928275,38.7679775,55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892,55.0921517,38.767656,55.0920403,38.7676036,55.0919122,38.7675419,55.091694,38.7674324
55.0927909,38.7679605,55.0927282,38.7679306,55.0926945,38.7679142,55.0926471,38.767892,55.0921517,38.767656,55.0920403,38.7676036,55.0919122,38.7675419,55.091694,38.7674324,55.0909448,38.7670465
55.0887424,38.7769831,55.0886024,38.7768605,55.0881632,38.7764759,55.0879234,38.776266,55.0876357,38.7760141,55.0872138,38.7756447,55.0870789,38.7755266,55.0868369,38.7753148,55.0866801,38.7751774
55.0886024,38.7768605,55.0881632,38.7764759,55.0879234,38.776266,55.0876357,38.7760141,55.0872138,38.7756447,55.0870789,38.7755266,55.0868369,38.7753148,55.0866801,38.7751774,55.0861939,38.7747518
55.0881632,38.7764759,55.0879234,38.776266,55.0876357,38.7760141,55.0872138,38.7756447,55.0870789,38.7755266,55.0868369,38.7753148,55.0866801,38.7751774,55.0861939,38.7747518,55.0856066,38.7742105
55.0879234,38.776266,55.0876357,38.7760141,55.0872138,38.7756447,55.0870789,38.7755266,55.0868369,38.7753148,55.0866801,38.7751774,55.0861939,38.7747518,55.0856066,38.7742105,55.0854648,38.7740711
55.0991836,38.7687437,55.0990774,38.76895,55.098933,38.7692238,55.0984297,38.7701786,55.0981062,38.7708109,55.0977731,38.7714617,55.0974286,38.7721349,55.0971587,38.7726624,55.0971174,38.7727431
55.0990774,38.76895,55.098933,38.7692238,55.0984297,38.7701786,55.0981062,38.7708109,55.0977731,38.7714617,55.0974286,38.7721349,55.0971587,38.7726624,55.0971174,38.7727431,55.0970956,38.7727833
55.0932193,38.7600803,55.0933154,38.7601054,55.0933855,38.7600678,55.0936738,38.7595964,55.0937306,38.7595018,55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259
55.0933154,38.7601054,55.0933855,38.7600678,55.0936738,38.7595964,55.0937306,38.7595018,55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242
55.0933855,38.7600678,55.0936738,38.7595964,55.0937306,38.7595018,55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711
55.0936738,38.7595964,55.0937306,38.7595018,55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686
55.0937306,38.7595018,55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267
55.0937732,38.7594127,55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992
55.0941614,38.7586993,55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897
55.0943679,38.7583988,55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973
55.0944427,38.7583259,55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973,55.0957959,38.756342
55.0945602,38.7582242,55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973,55.0957959,38.756342,55.0958665,38.7562098
55.0948317,38.7579711,55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973,55.0957959,38.756342,55.0958665,38.7562098,55.0959129,38.7560681
55.0948823,38.7578686,55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973,55.0957959,38.756342,55.0958665,38.7562098,55.0959129,38.7560681,55.0959693,38.7558234
55.0952,38.757267,55.0953942,38.7568992,55.0954715,38.7567897,55.0956755,38.7564973,55.0957959,38.756342,55.0958665,38.7562098,55.0959129,38.7560681,55.0959693,38.7558234,55.0960418,38.755612
55.07375,38.7942208,55.073804,38.7941893,55.0747493,38.7938123,55.0749665,38.7937257,55.0754787,38.793518,55.0755338,38.7934925,55.0760683,38.7932461,55.0762784,38.7931493,55.0765994,38.7930012
55.073804,38.7941893,55.0747493,38.7938123,55.0749665,38.7937257,55.0754787,38.793518,55.0755338,38.7934925,55.0760683,38.7932461,55.0762784,38.7931493,55.0765994,38.7930012,55.076962,38.7928524
55.0747493,38.7938123,55.0749665,38.7937257,55.0754787,38.793518,55.0755338,38.7934925,55.0760683,38.7932461,55.0762784,38.7931493,55.0765994,38.7930012,55.076962,38.7928524,55.0770377,38.7928214
55.0952177,38.7618584,55.0951588,38.7619633,55.0949536,38.7623436,55.094771,38.7626691,55.0946264,38.7629277,55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257
55.0951588,38.7619633,55.0949536,38.7623436,55.094771,38.7626691,55.0946264,38.7629277,55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757
55.0949536,38.7623436,55.094771,38.7626691,55.0946264,38.7629277,55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783
55.094771,38.7626691,55.0946264,38.7629277,55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118
55.0946264,38.7629277,55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996
55.0945316,38.7630971,55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029
55.0943121,38.7634894,55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029,55.0927426,38.7659129
55.0939006,38.7642252,55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029,55.0927426,38.7659129,55.0924715,38.7655669
55.0938444,38.7643257,55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029,55.0927426,38.7659129,55.0924715,38.7655669,55.0922201,38.7664704
55.0935048,38.7649757,55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029,55.0927426,38.7659129,55.0924715,38.7655669,55.0922201,38.7664704,55.0919736,38.7673284
55.093085,38.7657783,55.0930067,38.7659118,55.0929433,38.765996,55.0928792,38.7660029,55.0927426,38.7659129,55.0924715,38.7655669,55.0922201,38.7664704,55.0919736,38.7673284,55.0919122,38.7675419
55.0979633,38.7509231,55.0979985,38.7507722,55.0980099,38.7504792,55.0980003,38.7501817,55.0979671,38.7499321,55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027
55.0979985,38.7507722,55.0980099,38.7504792,55.0980003,38.7501817,55.0979671,38.7499321,55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927
55.0980099,38.7504792,55.0980003,38.7501817,55.0979671,38.7499321,55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927,55.0971118,38.7486893
55.0980003,38.7501817,55.0979671,38.7499321,55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927,55.0971118,38.7486893,55.0967892,38.7485379
55.0979671,38.7499321,55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927,55.0971118,38.7486893,55.0967892,38.7485379,55.0963222,38.7483447
55.0979047,38.7497518,55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927,55.0971118,38.7486893,55.0967892,38.7485379,55.0963222,38.7483447,55.0959892,38.7481867
55.0978247,38.7496196,55.0974963,38.7491033,55.0973498,38.7489027,55.0972619,38.7487927,55.0971118,38.7486893,55.0967892,38.7485379,55.0963222,38.7483447,55.0959892,38.7481867,55.0957222,38.7480079
55.0960418,38.755612,55.0959391,38.7554087,55.0959418,38.7553038,55.0959617,38.7551993,55.096109,38.7544784,55.0961937,38.7541576,55.0962757,38.7539476,55.0963733,38.7537632,55.0972388,38.7522209
55.0959391,38.7554087,55.0959418,38.7553038,55.0959617,38.7551993,55.096109,38.7544784,55.0961937,38.7541576,55.0962757,38.7539476,55.0963733,38.7537632,55.0972388,38.7522209,55.0978245,38.7510626
55.0959418,38.7553038,55.0959617,38.7551993,55.096109,38.7544784,55.0961937,38.7541576,55.0962757,38.7539476,55.0963733,38.7537632,55.0972388,38.7522209,55.0978245,38.7510626,55.0978709,38.7509861
55.0959617,38.7551993,55.096109,38.7544784,55.0961937,38.7541576,55.0962757,38.7539476,55.0963733,38.7537632,55.0972388,38.7522209,55.0978245,38.7510626,55.0978709,38.7509861,55.09791,38.7509136
55.0831425,38.7577014,55.0836786,38.75586,55.0838089,38.755412,55.0838514,38.7553145,55.083905,38.7552438,55.0846629,38.7546449,55.0854069,38.7541242,55.0860561,38.7536675,55.0863667,38.7534765
55.0836786,38.75586,55.0838089,38.755412,55.0838514,38.7553145,55.083905,38.7552438,55.0846629,38.7546449,55.0854069,38.7541242,55.0860561,38.7536675,55.0863667,38.7534765,55.0866787,38.7533104
55.0838089,38.755412,55.0838514,38.7553145,55.083905,38.7552438,55.0846629,38.7546449,55.0854069,38.7541242,55.0860561,38.7536675,55.0863667,38.7534765,55.0866787,38.7533104,55.086888,38.7532666
55.0838514,38.7553145,55.083905,38.7552438,55.0846629,38.7546449,55.0854069,38.7541242,55.0860561,38.7536675,55.0863667,38.7534765,55.0866787,38.7533104,55.086888,38.7532666,55.0870314,38.7533268
55.083905,38.7552438,55.0846629,38.7546449,55.0854069,38.7541242,55.0860561,38.7536675,55.0863667,38.7534765,55.0866787,38.7533104,55.086888,38.7532666,55.0870314,38.7533268,55.0887505,38.754814
